bedrooms,bathrooms,square_feet,location,year_built,garage,has_pool,property_type,num_floors,has_basement,price,price_category
5,4,1794,Queens,1985,0,1,Apartment,2,1,884822,Medium
6,1,742,Harlem,2010,0,1,House,3,0,735991,Low
3,3,806,Manhattan,2013,1,0,Condo,2,1,692908,Low
4,1,3156,Harlem,2017,0,0,Apartment,3,1,953910,High
3,4,3872,Staten Island,1992,1,1,Condo,1,0,1051738,High
5,4,2652,Manhattan,2015,1,1,Condo,2,1,1165792,High
6,4,810,Manhattan,2011,0,1,House,1,0,910321,Medium
2,2,628,Harlem,2001,1,0,House,1,0,509961,Low
6,3,1813,Queens,2008,1,1,House,3,0,954646,High
5,4,787,Harlem,1990,0,0,Apartment,3,1,740862,Low
6,1,2460,Brooklyn,1985,0,0,Condo,3,0,985679,High
6,2,1773,Queens,1984,0,1,Apartment,3,0,893797,Medium
1,2,3172,Queens,1980,0,0,House,2,0,836363,Medium
6,3,3593,Staten Island,2018,1,0,Apartment,3,1,1120440,High
6,3,2632,Queens,1989,0,0,Apartment,1,1,935247,Medium
3,3,1989,Staten Island,1989,0,1,House,2,0,754139,Low
2,2,756,Bronx,2003,0,1,Condo,2,1,500431,Low
3,4,2727,Staten Island,1986,1,1,Apartment,2,1,911118,Medium
3,1,2491,Queens,2001,0,0,Condo,2,1,771041,Medium
4,4,1896,Bronx,2000,1,0,House,3,0,814177,Medium
1,1,3307,Bronx,2001,1,1,Condo,2,1,863594,Medium
3,4,2341,Brooklyn,2012,1,1,Condo,2,1,942960,High
5,3,3273,Harlem,2004,1,0,Condo,2,0,1075771,High
5,1,2413,Queens,2010,1,0,Condo,3,0,908190,Medium
6,2,831,Manhattan,1995,0,0,Apartment,3,0,772587,Medium
4,1,759,Harlem,1994,0,1,Apartment,2,0,576323,Low
1,2,943,Queens,2008,1,1,House,2,0,552293,Low
1,4,3960,Manhattan,1998,1,1,House,1,0,1149104,High
6,3,804,Harlem,1996,1,0,House,2,1,763632,Low
5,1,3642,Brooklyn,2005,0,1,Apartment,1,0,1087817,High
2,2,3485,Queens,2015,0,0,Apartment,1,0,856775,Medium
4,4,904,Harlem,2015,1,1,Apartment,2,0,695293,Low
6,3,1983,Brooklyn,2014,1,0,Condo,3,0,1003333,High
4,3,3317,Manhattan,2019,1,0,Apartment,3,1,1141234,High
5,3,999,Staten Island,2002,0,0,Apartment,2,0,656443,Low
5,4,2753,Queens,1988,1,0,Apartment,1,1,1010553,High
2,4,3753,Bronx,2013,1,0,House,3,1,1040099,High
2,4,2989,Bronx,1997,1,1,House,3,0,949710,High
1,3,1585,Brooklyn,1995,0,1,House,1,0,656766,Low
4,1,2405,Staten Island,2011,1,1,Apartment,3,0,820671,Medium
4,2,1551,Bronx,2007,1,1,Apartment,1,1,689145,Low
5,4,2044,Bronx,2011,1,1,House,2,1,961699,High
1,1,2696,Queens,1997,1,0,Condo,1,1,691059,Low
6,2,805,Bronx,2013,0,1,House,3,1,776980,Medium
4,3,1841,Manhattan,2008,1,1,Condo,2,1,900167,Medium
1,1,2441,Brooklyn,2000,1,0,Condo,2,1,721638,Low
1,3,2059,Harlem,1980,1,1,Apartment,3,0,719675,Low
5,2,3438,Bronx,1995,0,1,Apartment,3,0,1033905,High
1,4,1945,Queens,2012,1,0,Apartment,1,1,678311,Low
2,3,830,Harlem,2000,1,0,Condo,1,1,558758,Low
2,1,2110,Manhattan,2014,1,0,Condo,2,0,757621,Low
3,4,1482,Harlem,2006,0,1,House,2,0,781000,Medium
5,1,3373,Bronx,1999,0,1,House,3,0,1055586,High
6,2,2931,Brooklyn,2010,0,0,House,1,0,1088868,High
3,2,2109,Brooklyn,1995,0,1,House,2,0,826577,Medium
2,4,2923,Brooklyn,1993,1,1,Condo,3,1,1005749,High
3,1,1032,Bronx,2011,1,1,Apartment,1,1,570231,Low
5,1,1808,Manhattan,2020,1,0,Apartment,2,1,856334,Medium
5,1,3280,Staten Island,2011,0,1,Apartment,3,0,945552,High
1,1,2863,Harlem,1981,0,0,Condo,3,1,776980,Medium
4,2,2744,Brooklyn,2001,0,1,Apartment,2,1,982503,High
1,1,3602,Manhattan,2016,0,1,House,2,0,977378,High
5,2,1742,Queens,1996,0,0,House,1,1,806223,Medium
2,1,3012,Queens,2011,1,0,Apartment,2,0,779935,Medium
6,1,2417,Manhattan,2017,0,0,Apartment,2,1,1007315,High
2,3,1607,Queens,1996,1,0,House,2,1,687335,Low
1,3,1217,Queens,2013,0,1,Apartment,1,1,577990,Low
6,1,996,Brooklyn,1986,0,1,Apartment,3,0,773755,Medium
5,2,3105,Bronx,2008,1,1,Apartment,2,1,1002950,High
2,1,917,Bronx,1996,1,1,Condo,1,1,509681,Low
5,3,3029,Bronx,2003,1,0,Apartment,1,0,959638,High
6,1,2789,Bronx,1987,1,0,House,3,1,1003414,High
6,3,1056,Manhattan,2002,0,1,Condo,1,0,878823,Medium
2,1,1100,Brooklyn,2012,0,1,House,3,0,615765,Low
5,4,922,Manhattan,2008,0,0,House,2,0,797813,Medium
3,1,1599,Harlem,1998,0,1,Apartment,3,0,673704,Low
5,2,2915,Harlem,1984,0,1,House,1,0,998050,High
6,3,3134,Queens,2016,0,0,Apartment,3,0,1059451,High
5,4,1477,Brooklyn,2002,0,0,Condo,2,1,866013,Medium
1,3,1278,Staten Island,2005,1,0,Apartment,3,1,505415,Low
3,3,3831,Bronx,2003,0,0,Apartment,3,1,979046,High
4,2,2661,Harlem,2000,1,1,Apartment,3,1,957453,High
1,1,1603,Harlem,2012,1,1,Apartment,2,0,587842,Low
4,2,3352,Queens,2005,1,1,Apartment,1,0,982163,High
2,1,754,Bronx,1989,0,1,Condo,1,1,473789,Low
4,4,700,Bronx,2021,1,1,Apartment,2,0,658160,Low
5,2,3219,Bronx,2008,0,1,Condo,1,0,1010595,High
4,2,1666,Harlem,2014,1,0,House,3,0,770618,Medium
6,3,3864,Staten Island,2007,1,0,Apartment,3,0,1164517,High
1,2,1934,Queens,1991,1,1,House,1,1,674966,Low
1,1,1220,Bronx,1986,1,0,Condo,3,0,467424,Low
4,2,2228,Bronx,1995,0,0,Apartment,2,0,768466,Medium
1,2,1614,Brooklyn,1999,1,0,Apartment,3,1,642476,Low
6,4,3112,Bronx,2008,0,0,House,2,1,1098888,High
1,1,3834,Brooklyn,2014,1,0,House,3,0,937245,Medium
4,3,2998,Queens,2007,1,0,House,1,0,985828,High
3,1,2881,Queens,1986,0,0,Condo,1,0,773733,Medium
3,4,2551,Queens,2001,1,0,Condo,3,0,846094,Medium
2,1,1002,Brooklyn,1993,1,0,Apartment,2,1,538613,Low
1,1,2998,Harlem,2015,1,0,House,2,1,827186,Medium
4,2,3838,Harlem,1989,0,0,Condo,2,0,1050661,High
1,2,1771,Staten Island,1981,0,0,Condo,2,0,526722,Low
5,1,2675,Staten Island,2001,0,1,Condo,2,0,858434,Medium
6,1,858,Harlem,1995,1,1,House,2,1,783565,Medium
1,3,1219,Harlem,2014,1,1,Condo,2,1,627357,Low
1,4,2065,Bronx,2019,0,0,Condo,1,0,613474,Low
3,2,2573,Queens,1990,1,0,House,1,0,786978,Medium
6,2,2561,Harlem,2022,0,1,Condo,1,1,1032922,High
4,2,2252,Manhattan,2022,0,1,House,1,1,1002518,High
1,2,1475,Harlem,2012,1,1,House,3,0,668852,Low
3,1,2150,Bronx,2013,0,1,Condo,2,1,743395,Low
2,1,1834,Harlem,2012,1,0,House,1,1,664298,Low
6,3,1142,Staten Island,1998,1,1,Apartment,2,1,784121,Medium
3,2,1052,Staten Island,1999,0,0,House,2,1,580337,Low
3,2,3344,Queens,1989,0,1,Apartment,2,1,958391,High
3,1,1003,Brooklyn,1998,0,0,Apartment,2,0,607645,Low
1,3,1618,Bronx,2022,1,1,House,3,1,696617,Low
1,1,3737,Brooklyn,1991,0,0,Apartment,2,1,903682,Medium
2,2,2028,Staten Island,1989,1,1,Apartment,1,0,670683,Low
5,2,1482,Queens,1986,0,1,Condo,1,1,783910,Medium
5,4,2451,Staten Island,2019,0,1,House,3,1,988955,High
5,4,1174,Queens,1990,0,1,House,3,0,813164,Medium
6,4,2058,Harlem,1995,0,1,Apartment,2,1,995690,High
6,3,3899,Manhattan,2012,1,1,House,3,0,1394786,High
2,1,2099,Brooklyn,2017,1,1,House,3,1,819500,Medium
6,2,2091,Bronx,1996,0,0,Condo,1,0,820093,Medium
5,2,3772,Queens,2004,0,1,Condo,3,0,1113521,High
5,3,3070,Harlem,2021,0,1,House,1,0,1070725,High
3,2,1762,Harlem,2010,0,0,Condo,1,1,705449,Low
6,2,3802,Manhattan,2021,0,0,House,1,0,1211089,High
1,1,3196,Harlem,1980,0,0,Condo,2,1,770664,Medium
1,4,3115,Harlem,2018,0,0,Apartment,1,1,832950,Medium
3,4,710,Manhattan,1999,0,1,Condo,3,0,714556,Low
3,3,2800,Brooklyn,1988,0,1,Apartment,3,1,970525,High
3,4,3564,Harlem,2022,0,0,Condo,1,1,1040765,High
1,4,3409,Queens,1981,1,0,House,1,0,915337,Medium
5,3,3913,Bronx,1980,0,1,House,1,0,1150773,High
3,3,3367,Bronx,2018,0,1,Apartment,1,0,924308,Medium
2,4,3527,Bronx,1984,0,1,Apartment,1,1,963620,High
3,1,1281,Staten Island,1991,0,0,House,3,1,565901,Low
4,3,1368,Staten Island,1993,1,0,Condo,2,1,743449,Low
3,2,878,Queens,2018,1,0,Apartment,1,1,526377,Low
1,3,962,Harlem,2011,1,1,House,1,0,579097,Low
6,2,2248,Harlem,2019,1,0,Condo,2,0,965883,High
3,3,2031,Bronx,1988,1,0,House,1,0,731666,Low
6,3,1798,Manhattan,2021,1,1,House,3,0,1062013,High
4,4,1200,Harlem,2021,1,0,Condo,3,0,804106,Medium
2,4,1758,Bronx,2012,0,1,Condo,2,1,710627,Low
6,4,2941,Queens,2004,0,1,Condo,1,1,1096668,High
5,1,2118,Bronx,2017,1,1,Condo,1,1,852382,Medium
3,4,2438,Brooklyn,1993,0,0,House,3,0,900776,Medium
4,4,1470,Bronx,1988,0,1,House,3,1,827610,Medium
4,3,2042,Harlem,2006,1,1,House,1,1,881173,Medium
6,3,3877,Harlem,1998,1,1,Condo,1,0,1259914,High
2,1,1941,Manhattan,2004,0,1,House,1,1,763652,Low
1,2,2720,Queens,2011,1,1,House,1,0,793927,Medium
3,3,2906,Queens,2001,1,0,Condo,1,0,899999,Medium
4,3,1981,Manhattan,2008,0,0,Condo,3,0,891716,Medium
2,2,1771,Queens,2007,1,0,Apartment,3,1,666745,Low
5,1,1848,Bronx,1992,1,1,Condo,3,0,828850,Medium
4,3,1728,Queens,2007,1,1,House,3,0,827341,Medium
2,4,3003,Bronx,1982,0,0,Condo,2,0,839831,Medium
1,1,2161,Queens,2009,0,1,Apartment,3,0,611314,Low
1,2,1884,Harlem,1990,1,0,Apartment,1,0,615693,Low
4,2,1170,Bronx,1981,1,1,House,3,1,728833,Low
4,4,3220,Bronx,1988,0,1,Condo,3,0,1049329,High
6,4,3464,Harlem,2012,1,0,Condo,3,1,1251396,High
3,4,2549,Manhattan,2005,0,0,Apartment,2,0,909552,Medium
2,1,3741,Manhattan,1995,0,0,Condo,3,1,1008209,High
4,2,2577,Harlem,2004,0,1,House,3,1,944725,High
3,4,2580,Staten Island,1980,0,1,House,1,0,884986,Medium
6,4,1046,Manhattan,2000,0,1,Condo,1,1,917295,Medium
3,2,1382,Bronx,1999,0,1,Condo,1,1,662612,Low
4,3,1880,Bronx,1984,0,0,House,1,1,829697,Medium
1,1,3556,Queens,1996,0,1,Condo,2,1,845440,Medium
2,3,1543,Queens,2019,0,1,Apartment,3,1,663764,Low
2,4,3543,Staten Island,2017,1,0,Apartment,2,1,954673,High
1,1,3577,Bronx,1980,1,0,Condo,3,1,846813,Medium
4,3,1236,Staten Island,1992,0,0,Apartment,1,1,594850,Low
2,2,3573,Bronx,1997,1,1,House,3,0,953500,High
4,4,1130,Manhattan,1983,1,1,Condo,3,0,852826,Medium
6,1,718,Queens,1993,0,1,Apartment,3,1,660093,Low
4,1,665,Harlem,1984,0,0,House,2,0,558913,Low
3,1,2892,Harlem,2012,0,0,Condo,1,1,853541,Medium
1,1,2704,Staten Island,2005,1,1,Condo,1,0,673578,Low
4,4,1667,Brooklyn,1983,0,1,Condo,2,0,867886,Medium
6,4,3171,Harlem,2009,0,1,Condo,2,1,1165612,High
5,2,2513,Bronx,1996,1,1,Apartment,2,0,924534,Medium
1,2,1023,Manhattan,2007,1,1,Condo,1,1,600512,Low
2,2,994,Brooklyn,1985,1,0,Condo,1,1,581874,Low
3,3,3097,Manhattan,2006,0,1,Apartment,1,0,1026251,High
2,2,1880,Manhattan,2015,1,0,Apartment,2,0,771461,Medium
6,4,2640,Bronx,1986,0,1,House,2,0,1060013,High
6,3,1553,Manhattan,1980,1,1,Apartment,1,1,967862,High
2,4,2419,Staten Island,1989,1,0,Condo,3,0,783918,Medium
1,3,2459,Brooklyn,1992,1,1,Apartment,3,1,838263,Medium
2,2,1362,Manhattan,2020,1,1,Condo,1,0,734608,Low
4,2,2229,Harlem,2011,0,0,Apartment,3,1,814761,Medium
2,2,2003,Harlem,1993,1,1,House,2,1,757711,Low
3,3,1042,Manhattan,2012,0,0,House,1,1,730542,Low
3,4,3614,Queens,2009,0,0,House,2,1,1051493,High
5,1,3539,Queens,1988,0,1,House,3,0,1081280,High
3,4,3181,Staten Island,1985,0,1,House,1,1,1008404,High
2,2,2097,Harlem,1989,0,0,Apartment,3,1,691125,Low
3,3,756,Queens,1990,0,0,Condo,2,0,514128,Low
1,3,688,Manhattan,2018,1,1,Apartment,1,0,583443,Low
3,2,2849,Harlem,1999,0,0,House,2,1,882397,Medium
4,3,1579,Manhattan,2004,1,0,House,2,0,871031,Medium
1,2,1061,Brooklyn,1991,1,0,Condo,2,1,599861,Low
5,4,3356,Harlem,2001,0,0,House,2,0,1070827,High
4,3,3101,Queens,1991,1,1,Apartment,1,1,989927,High
2,1,979,Bronx,1993,0,1,House,3,0,552263,Low
2,3,1000,Queens,2021,1,1,House,3,0,665946,Low
2,2,1702,Manhattan,2015,0,0,Condo,2,1,720588,Low
4,1,1150,Brooklyn,1993,0,1,House,2,1,733132,Low
4,2,3583,Queens,1981,1,0,Apartment,2,1,1029307,High
4,3,3660,Brooklyn,1981,0,0,House,3,0,1129501,High
1,1,2009,Queens,2022,0,1,Apartment,1,1,590039,Low
6,1,3625,Staten Island,2022,1,0,House,3,1,1112182,High
1,3,3308,Manhattan,1985,0,0,Apartment,3,1,938588,Medium
2,1,3550,Manhattan,2004,1,1,House,2,1,1076687,High
6,4,1044,Bronx,1982,0,1,Condo,2,1,789778,Medium
3,1,2699,Manhattan,2002,1,0,Apartment,1,0,860790,Medium
2,1,3922,Bronx,1988,0,1,House,2,0,938671,Medium
5,4,2567,Manhattan,2010,1,1,Apartment,2,0,1103698,High
1,2,2517,Queens,2007,0,0,House,2,0,718072,Low
4,2,928,Queens,2004,0,1,Condo,3,0,658063,Low
1,4,2531,Staten Island,2014,0,0,Condo,1,0,724849,Low
4,1,2590,Queens,1980,1,0,Condo,1,0,825728,Medium
6,3,1369,Brooklyn,1981,0,1,Apartment,3,1,881197,Medium
5,4,2082,Queens,1994,0,0,Condo,3,1,903555,Medium
6,3,3145,Bronx,2022,1,0,Apartment,2,1,1050022,High
5,2,724,Harlem,2019,1,1,Apartment,1,1,682503,Low
1,4,803,Staten Island,1995,0,0,Condo,3,1,455795,Low
4,3,3415,Harlem,2002,1,0,Apartment,3,1,1064014,High
6,1,1242,Harlem,2014,0,1,Apartment,2,1,783682,Medium
5,4,1644,Brooklyn,1987,1,1,Apartment,2,1,935155,Medium
2,3,1189,Brooklyn,1986,1,1,Apartment,1,0,675732,Low
2,4,2186,Manhattan,2000,1,1,Condo,1,1,953563,High
6,4,3009,Bronx,2014,0,0,Apartment,1,0,1014396,High
4,2,3008,Harlem,2018,0,0,Condo,2,1,973010,High
6,2,1739,Queens,2016,0,0,Condo,1,0,778200,Medium
1,1,654,Queens,2012,0,0,Apartment,2,0,393493,Low
5,2,2939,Manhattan,2016,1,1,Apartment,1,1,1103727,High
1,2,1674,Queens,2014,0,0,Condo,2,1,589189,Low
2,2,1441,Brooklyn,1997,0,0,Condo,1,1,614387,Low
5,3,3432,Queens,1998,0,1,Condo,3,1,1144882,High
6,4,2901,Harlem,1989,1,0,Apartment,2,0,1085328,High
1,2,1091,Queens,1983,1,0,Apartment,3,1,533888,Low
3,3,1584,Brooklyn,2009,0,0,House,1,0,725496,Low
4,4,3220,Bronx,2012,1,0,Apartment,2,1,1003450,High
4,2,3506,Harlem,1983,1,1,Apartment,1,0,1028495,High
3,2,1592,Bronx,1988,1,0,Condo,2,0,676366,Low
2,4,2594,Brooklyn,1996,1,0,Apartment,3,1,868372,Medium
5,3,2532,Brooklyn,2022,1,1,House,1,0,1058406,High
4,3,1560,Harlem,2018,0,0,Condo,2,0,766449,Low
3,1,2486,Staten Island,2003,1,1,House,3,0,846953,Medium
6,4,2872,Staten Island,2018,1,1,Apartment,3,1,1103623,High
3,1,2645,Queens,1992,1,0,House,3,1,838956,Medium
2,3,702,Harlem,2005,0,1,Apartment,1,0,533844,Low
2,2,1569,Harlem,1998,1,0,Condo,1,0,661303,Low
1,1,1671,Queens,1996,1,0,House,3,1,615875,Low
4,3,1336,Staten Island,2009,1,0,Apartment,2,1,667954,Low
1,3,1965,Queens,2005,1,1,Condo,1,0,725442,Low
3,2,2880,Bronx,1992,0,0,Condo,1,1,795522,Medium
5,4,827,Bronx,1997,0,1,Condo,1,0,689980,Low
5,3,3654,Manhattan,2000,0,0,Apartment,3,1,1234542,High
2,1,3169,Staten Island,2013,0,1,Condo,2,1,803175,Medium
5,2,2320,Bronx,1988,1,0,Apartment,1,1,875079,Medium
5,4,2215,Manhattan,2009,0,1,House,2,1,1043929,High
5,4,2660,Brooklyn,2008,0,1,Apartment,1,1,1060453,High
3,4,1044,Harlem,2008,0,0,Apartment,1,1,649990,Low
5,3,2987,Bronx,1998,1,1,Apartment,2,0,989514,High
6,4,1947,Manhattan,1987,0,1,House,2,0,1072356,High
5,3,2219,Queens,1996,1,1,Apartment,2,0,890338,Medium
5,2,1197,Harlem,1991,1,1,House,3,0,788821,Medium
1,2,2804,Manhattan,1994,1,0,House,2,0,876086,Medium
3,4,3303,Bronx,1984,0,1,House,2,1,1062463,High
2,2,3650,Queens,2013,0,1,House,2,0,993518,High
1,1,1781,Queens,1982,0,1,Condo,2,0,559850,Low
4,1,3856,Manhattan,1984,0,1,House,2,1,1203678,High
3,3,1397,Manhattan,2013,1,0,Condo,2,1,768303,Medium
6,4,3138,Bronx,1988,0,0,House,2,0,1118487,High
3,3,1434,Queens,2003,0,1,House,1,1,696500,Low
4,2,3599,Staten Island,1984,0,1,Condo,2,1,1040450,High
4,4,2632,Manhattan,2006,1,1,Condo,2,1,1090309,High
4,3,956,Staten Island,1999,1,0,Apartment,2,1,578861,Low
2,4,3364,Staten Island,2020,1,1,Condo,2,1,967431,High
5,4,3009,Queens,1981,1,0,Condo,2,1,1054862,High
3,3,3895,Bronx,2002,0,1,Condo,1,1,1064411,High
5,4,3875,Staten Island,2013,1,1,Apartment,3,1,1173028,High
5,2,607,Bronx,2008,1,1,Apartment,2,0,649952,Low
6,1,3119,Manhattan,2022,0,1,House,1,0,1184860,High
4,1,2819,Queens,2014,0,0,House,3,0,870293,Medium
2,4,2743,Brooklyn,2009,0,0,Apartment,2,0,852582,Medium
6,1,3321,Queens,1982,1,1,Condo,1,1,1140225,High
1,4,3255,Brooklyn,1989,1,1,Apartment,3,1,996799,High
2,3,1929,Harlem,2013,0,0,Apartment,3,0,682327,Low
5,2,3929,Manhattan,1980,1,0,Apartment,3,0,1225082,High
2,1,3121,Bronx,1985,0,1,Apartment,3,1,822614,Medium
4,3,2573,Manhattan,1985,0,1,Apartment,3,1,1027127,High
1,2,3971,Queens,2022,1,1,House,1,1,992846,High
4,1,2088,Brooklyn,1995,0,1,Condo,2,0,836802,Medium
1,1,1213,Harlem,1980,0,0,House,3,1,551432,Low
6,2,1288,Brooklyn,1984,1,0,House,1,0,857844,Medium
5,3,1497,Queens,2004,1,0,Apartment,2,1,797727,Medium
1,3,1951,Queens,2006,1,0,House,1,1,670393,Low
1,1,709,Manhattan,2021,1,0,Condo,1,1,544459,Low
1,2,1309,Staten Island,2017,0,0,Condo,3,1,524798,Low
2,3,3800,Brooklyn,2022,1,1,Condo,2,1,1078498,High
6,2,3612,Queens,2005,1,1,Apartment,1,0,1137083,High
2,2,3518,Manhattan,1995,0,1,House,2,1,1066941,High
5,1,1760,Staten Island,2005,0,1,Apartment,3,0,731392,Low
1,2,1248,Bronx,2016,0,0,House,2,1,525660,Low
6,2,3835,Queens,2007,0,1,House,3,1,1267974,High
6,4,2996,Staten Island,2007,1,1,Condo,1,0,1081866,High
3,2,2603,Bronx,2009,1,0,House,2,1,825999,Medium
5,3,3110,Harlem,1992,1,0,Condo,2,0,1041718,High
6,1,2266,Bronx,2004,0,0,Apartment,3,0,824285,Medium
1,1,2127,Manhattan,1998,0,0,House,3,0,730789,Low
1,2,3532,Brooklyn,1992,0,0,House,2,1,945453,High
6,2,3822,Queens,1990,0,0,Condo,1,1,1119508,High
2,3,2513,Staten Island,2002,0,0,House,1,0,705471,Low
5,4,845,Harlem,1993,1,0,Condo,1,1,705732,Low
1,1,3781,Harlem,1989,1,1,Apartment,1,1,889430,Medium
6,4,2208,Bronx,2013,0,1,House,3,1,1056336,High
1,3,1397,Harlem,2019,0,1,Apartment,3,1,656209,Low
6,1,3946,Brooklyn,2002,1,1,Apartment,1,1,1215118,High
5,3,3517,Bronx,2019,1,1,Condo,1,1,1142630,High
6,2,3738,Queens,2000,1,1,Condo,2,1,1207493,High
3,3,1673,Queens,1999,0,0,House,3,1,736484,Low
6,2,3463,Harlem,2011,0,0,Apartment,1,0,1105588,High
6,4,1114,Manhattan,1993,0,1,Condo,1,0,908768,Medium
5,1,2873,Queens,2003,1,1,House,2,0,1012353,High
6,1,3225,Queens,1997,1,1,Apartment,1,0,1037441,High
5,4,1105,Queens,2009,1,1,House,2,0,785118,Medium
3,2,754,Brooklyn,2007,0,0,Apartment,3,1,586442,Low
5,1,2606,Staten Island,1993,1,0,Apartment,1,0,823104,Medium
1,3,2497,Staten Island,2021,0,1,House,1,1,716154,Low
5,2,2103,Harlem,2000,0,1,Apartment,2,1,883821,Medium
3,1,710,Queens,2013,0,1,Condo,2,1,532039,Low
4,3,3130,Staten Island,1984,0,1,House,1,1,1009199,High
6,3,3455,Harlem,2010,1,1,Apartment,3,0,1174455,High
5,1,2921,Queens,1982,0,1,Apartment,1,1,937284,Medium
6,4,2802,Staten Island,2002,1,0,Apartment,2,1,1018291,High
2,4,2274,Staten Island,2018,0,1,Apartment,3,0,752809,Low
1,1,1790,Harlem,2009,1,1,Apartment,1,1,592288,Low
1,3,1642,Bronx,2021,1,0,House,3,1,645135,Low
2,4,2992,Harlem,2022,0,0,House,2,1,959658,High
2,4,3382,Brooklyn,2009,0,0,Condo,2,1,996487,High
5,4,3216,Bronx,2015,0,0,Condo,2,1,1075436,High
2,2,2521,Bronx,2017,1,0,House,1,0,710500,Low
4,4,893,Staten Island,1986,1,0,House,3,0,629916,Low
6,1,3292,Manhattan,1984,0,1,Apartment,3,1,1200855,High
6,1,2085,Manhattan,1985,0,1,Condo,2,1,1001367,High
3,2,937,Brooklyn,1993,1,0,Condo,1,1,634623,Low
2,2,2427,Queens,1990,0,1,Condo,2,1,783534,Medium
2,1,3099,Staten Island,2016,0,1,Apartment,2,0,790241,Medium
4,2,2991,Brooklyn,1981,0,0,Condo,1,1,943741,High
1,4,1316,Bronx,2010,0,0,Apartment,2,0,530957,Low
1,3,1230,Staten Island,2006,1,1,Apartment,3,0,556307,Low
6,3,1364,Bronx,1995,1,1,Apartment,1,1,811832,Medium
6,3,684,Brooklyn,1981,0,0,Apartment,1,1,716754,Low
5,1,1336,Manhattan,2005,0,0,House,2,0,774021,Medium
4,2,3307,Brooklyn,1995,1,1,Condo,1,0,1036976,High
3,3,2012,Harlem,1988,0,1,House,2,0,781057,Medium
3,4,826,Staten Island,1988,0,1,Condo,2,0,608125,Low
4,4,3957,Staten Island,1984,1,0,House,2,1,1086812,High
3,4,1907,Queens,2015,1,1,Apartment,2,0,770539,Medium
1,2,708,Manhattan,1986,1,0,House,3,1,599601,Low
3,3,734,Staten Island,2011,1,1,Apartment,2,1,568529,Low
3,4,1537,Manhattan,2008,1,1,House,1,0,863218,Medium
4,2,890,Staten Island,2016,1,1,Apartment,2,1,629348,Low
4,4,2425,Manhattan,1982,1,1,House,2,1,1078756,High
3,3,2336,Harlem,2009,0,1,Apartment,2,1,852857,Medium
2,3,2252,Brooklyn,2019,0,1,Condo,3,1,857223,Medium
4,3,2467,Manhattan,2010,1,0,Apartment,2,1,987192,High
5,3,3469,Bronx,2006,0,1,House,2,0,1090472,High
5,3,3700,Harlem,1985,1,1,Condo,1,0,1167316,High
1,4,3041,Brooklyn,2008,1,0,Apartment,3,1,946372,High
3,3,626,Staten Island,1988,1,0,House,1,1,544377,Low
2,4,2660,Staten Island,1999,0,0,House,2,0,782323,Medium
1,3,1153,Queens,1990,1,1,Apartment,1,0,562565,Low
3,4,1532,Harlem,1998,1,1,Condo,1,1,828527,Medium
4,3,3092,Bronx,2018,0,1,House,3,1,1009542,High
5,4,2871,Harlem,1989,1,1,House,3,1,1158982,High
6,3,2668,Queens,1984,0,1,House,3,0,1044238,High
2,2,2271,Harlem,2018,0,0,Condo,1,1,750452,Low
6,4,1949,Brooklyn,2002,1,1,Condo,3,1,1060347,High
5,2,2356,Queens,1985,1,0,House,1,1,950262,High
6,4,1066,Brooklyn,2010,0,1,House,1,1,895166,Medium
4,4,1848,Queens,1997,1,1,Condo,2,1,912383,Medium
3,4,3300,Manhattan,2000,1,0,Condo,1,1,1084095,High
4,1,2098,Brooklyn,1994,1,1,Apartment,2,0,810823,Medium
6,3,1217,Brooklyn,2010,0,0,Apartment,1,0,789545,Medium
4,2,3427,Manhattan,1989,1,1,Apartment,2,0,1149840,High
5,2,1057,Manhattan,1985,1,0,Apartment,3,0,785923,Medium
2,4,3287,Bronx,2003,1,1,House,2,0,1018014,High
4,2,1836,Manhattan,2012,0,0,House,1,1,865802,Medium
5,2,3310,Queens,2007,1,0,Apartment,2,1,1080246,High
2,2,1560,Manhattan,2007,0,1,House,2,0,752229,Low
3,2,2104,Manhattan,1989,0,1,Condo,3,1,920133,Medium
6,1,779,Brooklyn,2002,0,1,Condo,2,0,756640,Low
3,4,3185,Brooklyn,1994,0,1,Apartment,3,1,1046408,High
1,2,3174,Harlem,2016,0,1,House,2,0,882343,Medium
5,1,2669,Manhattan,1993,0,1,Condo,2,0,1020604,High
2,1,1968,Bronx,1993,0,0,House,1,1,655334,Low
4,4,3224,Brooklyn,1986,0,0,Condo,1,0,1046408,High
3,3,1362,Queens,2015,0,1,House,3,1,721647,Low
2,3,1521,Harlem,1997,1,0,Condo,3,0,675990,Low
5,3,3692,Queens,1994,0,0,Condo,1,1,1089004,High
1,2,1344,Manhattan,2012,0,0,Condo,3,0,619261,Low
3,4,2031,Manhattan,2001,1,1,Apartment,1,0,890056,Medium
6,3,2110,Bronx,2022,1,0,House,2,1,929453,Medium
2,2,2039,Manhattan,2020,0,0,Apartment,3,1,771906,Medium
6,4,1895,Harlem,1996,1,1,House,2,1,1061447,High
2,2,3876,Staten Island,2005,1,1,Condo,1,1,959792,High
2,3,3969,Staten Island,1994,0,1,Apartment,3,1,1020183,High
5,3,3319,Manhattan,2019,0,0,Condo,3,0,1178065,High
5,1,3779,Harlem,1997,0,1,Apartment,3,1,1123931,High
